Date,Nom de l'entraînement,Durée,Nom de l'exercice,Ordre de la série,Poids,Réps,Distance,Secondes,Notes,Notes d'entraînement,RPE
2025-08-21 12:52:22,"Push",52min,"Bench Press (Barbell)",1,40.0,12.0,0,0.0,"","",
2025-08-21 12:52:22,"Push",52min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-21 12:52:22,"Push",52min,"Bench Press (Barbell)",2,40.0,12.0,0,0.0,,,
2025-08-21 12:52:22,"Push",52min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-21 12:52:22,"Push",52min,"Bench Press (Barbell)",3,40.0,12.0,0,0.0,,,
2025-08-21 12:52:22,"Push",52min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-21 12:52:22,"Push",52min,"Bench Press (Barbell)",4,40.0,12.0,0,0.0,,,
2025-08-21 12:52:22,"Push",52min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-21 12:52:22,"Push",52min,"Incline Bench Press (Dumbbell)",1,14.0,12.0,0,0.0,"",,
2025-08-21 12:52:22,"Push",52min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-21 12:52:22,"Push",52min,"Incline Bench Press (Dumbbell)",2,14.0,12.0,0,0.0,,,
2025-08-21 12:52:22,"Push",52min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-21 12:52:22,"Push",52min,"Incline Bench Press (Dumbbell)",3,14.0,12.0,0,0.0,,,
2025-08-21 12:52:22,"Push",52min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-21 12:52:22,"Push",52min,"Incline Bench Press (Dumbbell)",4,14.0,12.0,0,0.0,,,
2025-08-21 12:52:22,"Push",52min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-21 12:52:22,"Push",52min,"Chest Fly (Band)",1,2.3,15.0,0,0.0,"",,
2025-08-21 12:52:22,"Push",52min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-21 12:52:22,"Push",52min,"Chest Fly (Band)",2,2.3,15.0,0,0.0,,,
2025-08-21 12:52:22,"Push",52min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-21 12:52:22,"Push",52min,"Chest Fly (Band)",3,2.3,15.0,0,0.0,,,
2025-08-21 12:52:22,"Push",52min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-21 12:52:22,"Push",52min,"Triceps Extension",1,9.0,15.0,0,0.0,"",,
2025-08-21 12:52:22,"Push",52min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-21 12:52:22,"Push",52min,"Triceps Extension",2,11.3,15.0,0,0.0,,,
2025-08-21 12:52:22,"Push",52min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-21 12:52:22,"Push",52min,"Triceps Extension",3,11.3,13.0,0,0.0,,,
2025-08-21 12:52:22,"Push",52min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-21 12:52:22,"Push",52min,"Lateral Raise (Dumbbell)",1,6.0,15.0,0,0.0,"",,
2025-08-21 12:52:22,"Push",52min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-21 12:52:22,"Push",52min,"Lateral Raise (Dumbbell)",2,6.0,15.0,0,0.0,,,
2025-08-21 12:52:22,"Push",52min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-21 12:52:22,"Push",52min,"Lateral Raise (Dumbbell)",3,6.0,15.0,0,0.0,,,
2025-08-21 12:52:22,"Push",52min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-22 07:44:03,"Pull",52min,"Bent Over Row (Barbell)",1,50.0,12.0,0,0.0,"","",
2025-08-22 07:44:03,"Pull",52min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-22 07:44:03,"Pull",52min,"Bent Over Row (Barbell)",2,50.0,12.0,0,0.0,,,
2025-08-22 07:44:03,"Pull",52min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-22 07:44:03,"Pull",52min,"Bent Over Row (Barbell)",3,50.0,12.0,0,0.0,,,
2025-08-22 07:44:03,"Pull",52min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-22 07:44:03,"Pull",52min,"Bent Over Row (Barbell)",4,50.0,10.0,0,0.0,,,
2025-08-22 07:44:03,"Pull",52min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-22 07:44:03,"Pull",52min,"Lat Pulldown (Cable)",1,45.0,12.0,0,0.0,"",,
2025-08-22 07:44:03,"Pull",52min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-22 07:44:03,"Pull",52min,"Lat Pulldown (Cable)",2,45.0,12.0,0,0.0,,,
2025-08-22 07:44:03,"Pull",52min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-22 07:44:03,"Pull",52min,"Lat Pulldown (Cable)",3,45.0,12.0,0,0.0,,,
2025-08-22 07:44:03,"Pull",52min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-22 07:44:03,"Pull",52min,"Lat Pulldown (Cable)",4,45.0,8.0,0,0.0,,,
2025-08-22 07:44:03,"Pull",52min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-22 07:44:03,"Pull",52min,"Seated Row (Cable)",1,32.0,15.0,0,0.0,"",,
2025-08-22 07:44:03,"Pull",52min,"Seated Row (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-22 07:44:03,"Pull",52min,"Seated Row (Cable)",2,32.0,15.0,0,0.0,,,
2025-08-22 07:44:03,"Pull",52min,"Seated Row (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-22 07:44:03,"Pull",52min,"Seated Row (Cable)",3,32.0,15.0,0,0.0,,,
2025-08-22 07:44:03,"Pull",52min,"Seated Row (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-22 07:44:03,"Pull",52min,"Face Pull (Cable)",1,18.0,15.0,0,0.0,"",,
2025-08-22 07:44:03,"Pull",52min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-22 07:44:03,"Pull",52min,"Face Pull (Cable)",2,18.0,15.0,0,0.0,,,
2025-08-22 07:44:03,"Pull",52min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-22 07:44:03,"Pull",52min,"Face Pull (Cable)",3,18.0,15.0,0,0.0,,,
2025-08-22 07:44:03,"Pull",52min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-22 07:44:03,"Pull",52min,"Bicep Curl (Cable)",1,9.0,15.0,0,0.0,"",,
2025-08-22 07:44:03,"Pull",52min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-22 07:44:03,"Pull",52min,"Bicep Curl (Cable)",2,9.0,15.0,0,0.0,,,
2025-08-22 07:44:03,"Pull",52min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-22 07:44:03,"Pull",52min,"Bicep Curl (Cable)",3,9.0,15.0,0,0.0,,,
2025-08-22 07:44:03,"Pull",52min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Squat (Barbell)",1,45.0,12.0,0,0.0,"","",
2025-08-25 12:28:46,"Legs",1h 3min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Squat (Barbell)",2,45.0,12.0,0,0.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Squat (Barbell)",3,45.0,12.0,0,0.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Squat (Barbell)",4,45.0,12.0,0,0.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Hip Thrust (Barbell)",1,60.0,12.0,0,0.0,"",,
2025-08-25 12:28:46,"Legs",1h 3min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Hip Thrust (Barbell)",2,60.0,12.0,0,0.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Hip Thrust (Barbell)",3,60.0,9.0,0,0.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Hip Thrust (Barbell)",4,60.0,12.0,0,0.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Leg Press",1,155.7,12.0,0,0.0,"",,
2025-08-25 12:28:46,"Legs",1h 3min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Leg Press",2,155.7,12.0,0,0.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Leg Press",3,155.7,12.0,0,0.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Leg Press",4,155.7,7.0,0,0.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Romanian Deadlift (Barbell)",1,20.0,12.0,0,0.0,"",,
2025-08-25 12:28:46,"Legs",1h 3min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Romanian Deadlift (Barbell)",2,20.0,12.0,0,0.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Romanian Deadlift (Barbell)",3,20.0,12.0,0,0.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Romanian Deadlift (Barbell)",4,20.0,12.0,0,0.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Seated Calf Raise (Plate Loaded)",1,11.3,15.0,0,0.0,"",,
2025-08-25 12:28:46,"Legs",1h 3min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Seated Calf Raise (Plate Loaded)",2,21.3,15.0,0,0.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Seated Calf Raise (Plate Loaded)",3,21.3,15.0,0,0.0,,,
2025-08-25 12:28:46,"Legs",1h 3min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-26 12:32:33,"Push",54min,"Bench Press (Barbell)",1,45.0,12.0,0,0.0,"","",
2025-08-26 12:32:33,"Push",54min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-26 12:32:33,"Push",54min,"Bench Press (Barbell)",2,45.0,12.0,0,0.0,,,
2025-08-26 12:32:33,"Push",54min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-26 12:32:33,"Push",54min,"Bench Press (Barbell)",3,45.0,12.0,0,0.0,,,
2025-08-26 12:32:33,"Push",54min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-26 12:32:33,"Push",54min,"Bench Press (Barbell)",4,45.0,12.0,0,0.0,,,
2025-08-26 12:32:33,"Push",54min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-26 12:32:33,"Push",54min,"Incline Bench Press (Dumbbell)",1,16.0,9.0,0,0.0,"",,
2025-08-26 12:32:33,"Push",54min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-26 12:32:33,"Push",54min,"Incline Bench Press (Dumbbell)",2,16.0,9.0,0,0.0,,,
2025-08-26 12:32:33,"Push",54min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-26 12:32:33,"Push",54min,"Incline Bench Press (Dumbbell)",3,16.0,6.0,0,0.0,,,
2025-08-26 12:32:33,"Push",54min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-26 12:32:33,"Push",54min,"Incline Bench Press (Dumbbell)",4,16.0,8.0,0,0.0,,,
2025-08-26 12:32:33,"Push",54min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-26 12:32:33,"Push",54min,"Chest Fly (Band)",1,4.5,13.0,0,0.0,"",,
2025-08-26 12:32:33,"Push",54min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-26 12:32:33,"Push",54min,"Chest Fly (Band)",2,4.5,12.0,0,0.0,,,
2025-08-26 12:32:33,"Push",54min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-26 12:32:33,"Push",54min,"Chest Fly (Band)",3,4.5,11.0,0,0.0,,,
2025-08-26 12:32:33,"Push",54min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-26 12:32:33,"Push",54min,"Triceps Extension",1,11.3,15.0,0,0.0,"",,
2025-08-26 12:32:33,"Push",54min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-26 12:32:33,"Push",54min,"Triceps Extension",2,11.3,13.0,0,0.0,,,
2025-08-26 12:32:33,"Push",54min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-26 12:32:33,"Push",54min,"Triceps Extension",3,11.3,10.0,0,0.0,,,
2025-08-26 12:32:33,"Push",54min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-26 12:32:33,"Push",54min,"Lateral Raise (Dumbbell)",1,7.0,15.0,0,0.0,"",,
2025-08-26 12:32:33,"Push",54min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-26 12:32:33,"Push",54min,"Lateral Raise (Dumbbell)",2,7.0,11.0,0,0.0,,,
2025-08-26 12:32:33,"Push",54min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-26 12:32:33,"Push",54min,"Lateral Raise (Dumbbell)",3,7.0,9.0,0,0.0,,,
2025-08-26 12:32:33,"Push",54min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-29 12:30:38,"Pull",53min,"Bent Over Row (Barbell)",1,50.0,12.0,0,0.0,"","",
2025-08-29 12:30:38,"Pull",53min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-29 12:30:38,"Pull",53min,"Bent Over Row (Barbell)",2,50.0,12.0,0,0.0,,,
2025-08-29 12:30:38,"Pull",53min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-29 12:30:38,"Pull",53min,"Bent Over Row (Barbell)",3,50.0,12.0,0,0.0,,,
2025-08-29 12:30:38,"Pull",53min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-29 12:30:38,"Pull",53min,"Bent Over Row (Barbell)",4,50.0,8.0,0,0.0,,,
2025-08-29 12:30:38,"Pull",53min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-29 12:30:38,"Pull",53min,"Lat Pulldown (Cable)",1,45.0,12.0,0,0.0,"",,
2025-08-29 12:30:38,"Pull",53min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-29 12:30:38,"Pull",53min,"Lat Pulldown (Cable)",2,45.0,12.0,0,0.0,,,
2025-08-29 12:30:38,"Pull",53min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-29 12:30:38,"Pull",53min,"Lat Pulldown (Cable)",3,45.0,8.0,0,0.0,,,
2025-08-29 12:30:38,"Pull",53min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-29 12:30:38,"Pull",53min,"Lat Pulldown (Cable)",4,45.0,7.0,0,0.0,,,
2025-08-29 12:30:38,"Pull",53min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-29 12:30:38,"Pull",53min,"Seated Row (Cable)",1,39.0,15.0,0,0.0,"",,
2025-08-29 12:30:38,"Pull",53min,"Seated Row (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-29 12:30:38,"Pull",53min,"Seated Row (Cable)",2,39.0,15.0,0,0.0,,,
2025-08-29 12:30:38,"Pull",53min,"Seated Row (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-29 12:30:38,"Pull",53min,"Seated Row (Cable)",3,39.0,11.0,0,0.0,,,
2025-08-29 12:30:38,"Pull",53min,"Seated Row (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-29 12:30:38,"Pull",53min,"Face Pull (Cable)",1,20.3,15.0,0,0.0,"",,
2025-08-29 12:30:38,"Pull",53min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-29 12:30:38,"Pull",53min,"Face Pull (Cable)",2,20.3,10.0,0,0.0,,,
2025-08-29 12:30:38,"Pull",53min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-29 12:30:38,"Pull",53min,"Face Pull (Cable)",3,20.3,7.0,0,0.0,,,
2025-08-29 12:30:38,"Pull",53min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-29 12:30:38,"Pull",53min,"Bicep Curl (Cable)",1,11.3,15.0,0,0.0,"",,
2025-08-29 12:30:38,"Pull",53min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-29 12:30:38,"Pull",53min,"Bicep Curl (Cable)",2,11.3,12.0,0,0.0,,,
2025-08-29 12:30:38,"Pull",53min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-29 12:30:38,"Pull",53min,"Bicep Curl (Cable)",3,11.3,11.0,0,0.0,,,
2025-08-29 12:30:38,"Pull",53min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Squat (Barbell)",1,50.0,12.0,0,0.0,"","",
2025-08-30 11:07:27,"Legs",1h 15min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Squat (Barbell)",2,50.0,12.0,0,0.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Squat (Barbell)",3,50.0,10.0,0,0.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Squat (Barbell)",4,50.0,8.0,0,0.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Hip Thrust (Barbell)",1,57.7,10.0,0,0.0,"",,
2025-08-30 11:07:27,"Legs",1h 15min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Hip Thrust (Barbell)",2,57.7,10.0,0,0.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Hip Thrust (Barbell)",3,57.7,7.0,0,0.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Hip Thrust (Barbell)",4,42.7,10.0,0,0.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Romanian Deadlift (Barbell)",1,25.0,12.0,0,0.0,"",,
2025-08-30 11:07:27,"Legs",1h 15min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Romanian Deadlift (Barbell)",2,25.0,12.0,0,0.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Romanian Deadlift (Barbell)",3,25.0,12.0,0,0.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Romanian Deadlift (Barbell)",4,25.0,10.0,0,0.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Leg Press",1,155.7,12.0,0,0.0,"",,
2025-08-30 11:07:27,"Legs",1h 15min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Leg Press",2,155.7,12.0,0,0.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Leg Press",3,155.7,9.0,0,0.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Leg Press",4,155.7,12.0,0,0.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Lying Leg Curl (Machine)",1,32.0,9.0,0,0.0,"",,
2025-08-30 11:07:27,"Legs",1h 15min,"Lying Leg Curl (Machine)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Lying Leg Curl (Machine)",2,32.0,9.0,0,0.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Lying Leg Curl (Machine)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Lying Leg Curl (Machine)",3,32.0,8.0,0,0.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Lying Leg Curl (Machine)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Seated Calf Raise (Plate Loaded)",1,26.3,15.0,0,0.0,"",,
2025-08-30 11:07:27,"Legs",1h 15min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Seated Calf Raise (Plate Loaded)",2,26.3,15.0,0,0.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Seated Calf Raise (Plate Loaded)",3,26.3,15.0,0,0.0,,,
2025-08-30 11:07:27,"Legs",1h 15min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2025-09-01 12:20:49,"Push",54min,"Bench Press (Barbell)",1,50.0,12.0,0,0.0,"","",
2025-09-01 12:20:49,"Push",54min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-09-01 12:20:49,"Push",54min,"Bench Press (Barbell)",2,50.0,12.0,0,0.0,,,
2025-09-01 12:20:49,"Push",54min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-09-01 12:20:49,"Push",54min,"Bench Press (Barbell)",3,50.0,12.0,0,0.0,,,
2025-09-01 12:20:49,"Push",54min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-09-01 12:20:49,"Push",54min,"Bench Press (Barbell)",4,50.0,8.0,0,0.0,,,
2025-09-01 12:20:49,"Push",54min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-09-01 12:20:49,"Push",54min,"Incline Bench Press (Dumbbell)",1,16.0,12.0,0,0.0,"",,
2025-09-01 12:20:49,"Push",54min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-09-01 12:20:49,"Push",54min,"Incline Bench Press (Dumbbell)",2,16.0,8.0,0,0.0,,,
2025-09-01 12:20:49,"Push",54min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-09-01 12:20:49,"Push",54min,"Incline Bench Press (Dumbbell)",3,16.0,10.0,0,0.0,,,
2025-09-01 12:20:49,"Push",54min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-09-01 12:20:49,"Push",54min,"Incline Bench Press (Dumbbell)",4,16.0,6.0,0,0.0,,,
2025-09-01 12:20:49,"Push",54min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-09-01 12:20:49,"Push",54min,"Chest Fly (Band)",1,4.5,13.0,0,0.0,"",,
2025-09-01 12:20:49,"Push",54min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-09-01 12:20:49,"Push",54min,"Chest Fly (Band)",2,4.5,10.0,0,0.0,,,
2025-09-01 12:20:49,"Push",54min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-09-01 12:20:49,"Push",54min,"Chest Fly (Band)",3,4.5,7.0,0,0.0,,,
2025-09-01 12:20:49,"Push",54min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-09-01 12:20:49,"Push",54min,"Triceps Extension",1,11.3,15.0,0,0.0,"",,
2025-09-01 12:20:49,"Push",54min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-09-01 12:20:49,"Push",54min,"Triceps Extension",2,11.3,11.0,0,0.0,,,
